,d1,d2,plane_height,pass_height,cloud_height1,cloud_height2,cloud above plane height1,cloud above plane height1,roll,pitch,pixel height,x_target,pass_number,camera,timestamp,cloud_above_plane_height,pixel_height
513,3860.1446644307043,12615.058561200556,5746.375,5736.412,5943.1501047656,6389.451465688533,,,-2.179343,5.1973934,,380,118,185950,2022-07-23 18:59:38,653.0393563135331,308.90400516986847
514,439.2076652534567,16035.893079903852,5755.4434,5736.412,5775.89938024716,6502.150277278507,,,-2.3208423,5.1973934,,380,118,185950,2022-07-23 18:59:15,765.738167903507,301.6899143457413
515,1172.8874474166612,15302.192257502162,5756.072,5736.412,5811.423353213935,6478.256784904603,,,0.07679881,5.1973934,,380,118,185950,2022-07-23 18:59:20,741.8446755296027,302.5782941579819
516,2360.4969965610994,14114.584689962261,5745.6133,5736.412,5836.186883447027,6287.197863118708,,,-0.6737372,5.1973934,,380,118,185950,2022-07-23 18:59:28,550.7857537437076,287.5174589473754
517,3108.6663901945385,13366.460007192532,5746.1084,5736.412,5873.231788024955,6292.688098976255,,,-1.1023757,5.1973934,,380,118,185950,2022-07-23 18:59:33,556.2759896012549,292.23311825841665
518,1025.8649052036073,15449.218151042538,5757.1196,5736.412,5800.358314555596,6408.340350832391,,,-0.48113832,5.1973934,,380,118,185950,2022-07-23 18:59:19,671.9282414573909,294.92600414156914
519,4767.658214889247,11707.813100602918,5740.4697,5736.412,5932.420438829738,6211.842734120823,,,-2.070111,5.1973934,,380,118,185950,2022-07-23 18:59:44,475.43062474582257,291.02304569631815
520,5224.546636644257,11251.19599998012,5736.4883,5736.412,5979.770986826478,6260.39314418711,,,-0.32650658,5.1973934,,380,118,185950,2022-07-23 18:59:47,523.98103481211,301.0040614306927
521,4010.7333106334218,12464.493364342441,5745.575,5736.412,5904.524912978096,6239.556281985641,,,-2.7846243,5.1973934,,380,118,185950,2022-07-23 18:59:39,503.14417261064136,290.0514902472496
522,585.3856202844744,15889.710263238192,5757.92,5736.412,5786.65336760573,6537.883342344749,,,-1.7003411,5.1973934,,380,118,185950,2022-07-23 18:59:16,801.4712329697486,305.4894243478775
523,16855.685329820295,7156.6020048985465,4818.7163,5041.0493,4617.8654951744165,4733.441499470603,,,2.232381,1.9473678,,380,124,191849,2022-07-23 19:18:33,-307.60781693564695,298.6819899380207
524,18719.422912132588,5154.03028291642,4720.3613,5041.0493,4207.162993699391,4579.059713340918,,,-11.626446,1.9473678,,380,124,191849,2022-07-23 19:18:47,-461.9896030653317,273.9770840406418
525,18036.28826148221,5872.474336759835,4759.9473,5041.0493,7282.371919669657,5581.23370082654,,,-14.679602,1.9473678,,509,124,191849,2022-07-23 19:18:42,540.1843844202904,533.0
526,15314.498927555323,8878.425671956667,4891.5063,5041.0493,5510.150263416943,5250.162192533941,,,1.8792247,1.9473678,,380,124,191849,2022-07-23 19:18:21,209.11287612769138,379.2288808822632
527,14935.103857604321,9311.430786277328,4911.7188,5041.0493,4531.199470202045,4674.480879167962,,,1.6328956,1.9473678,,380,124,191849,2022-07-23 19:18:18,-366.5684372382884,276.1945990025997
528,17244.345116254208,6729.136204620334,4799.6284,5041.0493,4371.41549399239,4632.529217383977,,,-1.3535831,1.9473678,,380,124,191849,2022-07-23 19:18:36,-408.5200990222729,277.74160328507423
529,13804.206274561391,10617.46661829085,4969.821,5041.0493,4787.503487551642,4829.5957636340145,,,-2.040383,1.9473678,,380,124,191849,2022-07-23 19:18:09,-211.45355277223553,296.5040221363306
530,15951.618781592564,8159.054216451931,4858.817,5041.0493,4689.345559795875,4772.132523079302,,,-1.8597386,1.9473678,,380,124,191849,2022-07-23 19:18:26,-268.9167933269482,300.81739577651024
531,15695.922102070232,8446.277472618378,4870.8374,5041.0493,4693.9465006754,4775.648546362564,,,-2.8642719,1.9473678,,380,124,191849,2022-07-23 19:18:24,-265.40077004368595,299.68303057551384
532,18171.71635382704,5728.572703373441,4752.1367,5041.0493,7270.036350508261,5545.898423719536,,,-13.213361,1.9473678,,566,124,191849,2022-07-23 19:18:43,504.84910731328637,531.0
533,15823.426594143293,8302.798269767818,4864.684,5041.0493,5411.918955184951,5151.82654436767,,,-2.7046297,1.9473678,,380,124,191849,2022-07-23 19:18:25,110.77722796142007,370.28803753852844
534,16467.6414151123,7585.211212640307,4834.4517,5041.0493,4702.035486134104,4773.460546087516,,,0.7001332,1.9473678,,380,124,191849,2022-07-23 19:18:30,-267.5887703187336,304.98737919330597
535,16985.19410692333,7014.003641199054,4811.8584,5041.0493,7307.952064666563,5842.611858709767,,,1.9711754,1.9473678,,562,124,191849,2022-07-23 19:18:34,801.5625423035171,544.0
536,17504.91309728536,6444.480193487194,4786.7505,5041.0493,4329.458640425909,4618.399538904794,,,-8.715178,1.9473678,,380,124,191849,2022-07-23 19:18:38,-422.6497775014559,275.6171824336052
537,15188.009734766352,9022.56713584199,4897.5454,5041.0493,5148.155465611747,5046.42613065855,,,1.0444022,1.9473678,,380,124,191849,2022-07-23 19:18:20,5.376814252300392,342.54815447330475
538,15441.319442012003,8734.32877788216,4885.2393,5041.0493,4541.685636916634,4690.912782823354,,,-0.38408715,1.9473678,,380,124,191849,2022-07-23 19:18:22,-350.13653358289594,281.43819089233875
539,14809.093454492704,9455.833376439747,4917.586,5041.0493,4664.61399943945,4756.055511579691,,,2.3955822,1.9473678,,380,124,191849,2022-07-23 19:18:17,-284.9938048265594,290.4132726341486
540,18580.167030106713,5299.1243906975305,4729.1245,5041.0493,4207.743511755943,4580.423309714208,,,-13.814125,1.9473678,,380,124,191849,2022-07-23 19:18:46,-460.6260066920422,272.9524989724159
541,14556.78059369188,9745.494198735652,4931.3784,5041.0493,5463.00384991712,5287.289989623807,,,2.2627563,1.9473678,,380,124,191849,2022-07-23 19:18:15,246.24067321755683,373.9582328796387
542,13928.942847650713,10471.798968729981,4963.8013,5041.0493,4581.932537331246,4676.710837133512,,,-1.190121,1.9473678,,380,124,191849,2022-07-23 19:18:10,-364.33847927273837,273.7863776385784
543,18999.686154786,4863.410454188575,4701.083,5041.0493,4437.877022190121,4633.707762797299,,,-8.559297,1.9473678,,380,124,191849,2022-07-23 19:18:49,-407.34155360895056,295.4772135168314
544,14053.875686000141,10326.635387947203,4957.4385,5041.0493,5180.258058498781,5121.166644171354,,,-0.500761,1.9473678,,380,124,191849,2022-07-23 19:18:11,80.11732776510416,341.5798394680023
545,14304.963988466887,10035.709694340603,4944.999,5041.0493,4709.8737213896775,4780.049268023914,,,1.016153,1.9473678,,380,124,191849,2022-07-23 19:18:13,-261.000048382336,291.14633410423994
546,14179.424948197311,10181.007437551152,4951.0376,5041.0493,4635.561713180157,4724.522078529173,,,-0.029562894,1.9473678,,380,124,191849,2022-07-23 19:18:12,-316.5272378770769,281.61565724015236
547,17114.842857990297,6871.359188059995,4805.553,5041.0493,7121.739534961129,5735.466588635179,,,1.9167101,1.9473678,,568,124,191849,2022-07-23 19:18:35,694.4172722289286,526.0
548,16080.221983791218,8015.513692817546,4852.34,5041.0493,6800.038617778803,5823.214179091513,,,-1.3041191,1.9473678,,544,124,191849,2022-07-23 19:18:27,782.164862685263,504.0
549,18306.450411924296,5586.162251217793,4744.5547,5041.0493,4502.772268595689,4670.7722290329575,,,-12.871798,1.9473678,,380,124,191849,2022-07-23 19:18:44,-370.2770873732925,296.1933143734932
550,17636.43239080744,6301.840433502327,4780.5405,5041.0493,5367.690460670016,4990.33913124453,,,-8.884884,1.9473678,,380,124,191849,2022-07-23 19:18:39,-50.71018516171989,368.1972985267639
551,15568.06793348177,8590.592876655732,4879.4097,5041.0493,5146.342018093097,5026.704403000883,,,-2.0213537,1.9473678,,380,124,191849,2022-07-23 19:18:23,-14.344913405367151,343.6018978357315
552,16209.097788623718,7872.024474065457,4845.882,5041.0493,6861.5382569948515,5824.795860865679,,,-1.1230853,1.9473678,,527,124,191849,2022-07-23 19:18:28,783.7465444594291,509.0
553,14682.639743578547,9600.88950287802,4924.577,5041.0493,4721.1719991029895,4791.573225683362,,,2.5065155,1.9473678,,380,124,191849,2022-07-23 19:18:16,-249.47609072288833,295.056100666523
554,17374.4691848498,6586.692488859774,4792.923,5041.0493,4305.375936854397,4608.092794291569,,,-5.953414,1.9473678,,380,124,191849,2022-07-23 19:18:37,-432.9565221146813,272.2561210691929
555,18859.601677817005,5008.39652880295,4711.503,5041.0493,4815.639598655909,4739.158835543359,,,-9.473601,1.9473678,,380,124,191849,2022-07-23 19:18:48,-301.8904808628913,325.3391282558441
556,16596.906996153113,7442.213352614986,4829.6323,5041.0493,5157.081699307806,4976.460949312779,,,2.4549146,1.9473678,,380,124,191849,2022-07-23 19:18:31,-64.58836709347088,347.2535376548767
557,16726.03245737353,7299.601677329263,4824.222,5041.0493,4354.867018453615,4619.383339683097,,,2.695645,1.9473678,,380,124,191849,2022-07-23 19:18:32,-421.6659767231531,272.5800366997719
558,17901.863430475063,6015.9012450500695,4766.5767,5041.0493,4252.664757476245,4593.880378085285,,,-13.295187,1.9473678,,380,124,191849,2022-07-23 19:18:41,-447.168938320965,271.0690102279186
559,17768.925231939662,6158.648526918986,4773.3965,5041.0493,5387.908777939955,4986.3840835026285,,,-10.252592,1.9473678,,380,124,191849,2022-07-23 19:18:40,-54.66523290362147,370.78847336769104
560,15061.462233635035,9167.062898427746,4903.07,5041.0493,5248.864247329983,5113.539077105155,,,0.5218161,1.9473678,,380,124,191849,2022-07-23 19:18:19,72.48976069890523,352.0757042169571
561,14430.658382658648,9890.917128166822,4937.76,5041.0493,4644.655945531143,4736.857369231152,,,1.9294024,1.9473678,,380,124,191849,2022-07-23 19:18:14,-304.191947175098,284.7213783413172
562,18442.29897833668,5443.453593551481,4737.43,5041.0493,4255.642335096039,4595.228144757765,,,-14.174609,1.9473678,,380,124,191849,2022-07-23 19:18:45,-445.8211716484848,275.87949845194817
563,16338.239700660644,7728.58932357828,4840.4146,5041.0493,5468.7616864196,5137.642514883168,,,-0.79108447,1.9473678,,380,124,191849,2022-07-23 19:18:29,96.59319847691768,376.1559866666794
564,5202.625038042365,15810.320903748925,6057.8047,6094.0757,6423.482380527999,7169.082632298595,,,-1.0218276,6.236033,,380,103,175416,2022-07-23 17:53:41,1075.006948704845,310.0
565,5352.542722500583,15959.552502984443,6056.814,6094.0757,6339.376754159743,6899.3171351987685,,,0.11529242,6.236033,,380,103,175416,2022-07-23 17:53:40,805.2414516050185,282.0
566,3863.516736015389,14477.711193889218,6090.59,6094.0757,6267.987233575878,6755.343452651091,,,0.0038650786,6.236033,,380,103,175416,2022-07-23 17:53:50,661.267769057341,271.0
567,3715.709856879562,14330.640279308525,6091.6753,6094.0757,6246.02948095176,6686.99279465066,,,-0.04985594,6.236033,,380,103,175416,2022-07-23 17:53:51,592.9171110569096,264.0
568,5053.131893803982,15661.523943019976,6062.5674,6094.0757,6326.167855275358,6879.554172389451,,,-1.2276535,6.236033,,380,103,175416,2022-07-23 17:53:42,785.4784887957012,281.0
569,888.7074684436859,11524.41159654886,6109.2207,6094.0757,6197.236373735008,7250.537050662632,,,-0.12884574,6.236033,,380,103,175416,2022-07-23 17:54:10,1156.4613670688823,356.0
570,2825.0971043540453,13445.059595936485,6092.8374,6094.0757,6321.418023694974,7180.702481907686,,,-0.65959257,6.236033,,380,103,175416,2022-07-23 17:53:57,1086.626798313936,327.0
571,2377.895453600692,13000.686743854798,6089.923,6094.0757,6392.2881883711125,7743.038566681107,,,0.84520483,6.236033,,380,103,175416,2022-07-23 17:54:00,1648.962883087357,401.0
572,148.20674018317777,10792.400603845792,6114.783,6094.0757,6138.910887538122,7871.535404872942,,,-1.8179765,6.236033,,472,103,175416,2022-07-23 17:54:15,1777.4597212791923,458.0
573,2079.3480278175316,12704.196263907646,6091.123,6094.0757,6347.731053274336,7658.903417951499,,,1.4889221,6.236033,,380,103,175416,2022-07-23 17:54:02,1564.8277343577493,395.0
574,1780.8215720877247,12408.010271001098,6093.276,6094.0757,6181.724195322169,6709.527413413814,,,1.6430634,6.236033,,380,103,175416,2022-07-23 17:54:04,615.4517298200644,277.0
575,4160.3921002227935,14773.072239879592,6084.7417,6094.0757,6252.368428031388,6679.967074954169,,,-1.0199773,6.236033,,380,103,175416,2022-07-23 17:53:48,585.8913913604192,262.0
576,4457.268507887873,15068.493226805109,6077.4644,6094.0757,6404.680482329884,7183.6773336295155,,,-0.78875864,6.236033,,380,103,175416,2022-07-23 17:53:46,1089.6016500357655,315.0
577,4754.556216599082,15364.305845945697,6071.1777,6094.0757,6233.036890136134,6594.210671919579,,,-0.55603164,6.236033,,380,103,175416,2022-07-23 17:53:44,500.134988325829,252.0
578,2228.3996858318847,12852.119862166808,6091.2563,6094.0757,6196.362555699908,6697.43179893513,,,1.184902,6.236033,,380,103,175416,2022-07-23 17:54:01,603.3561153413802,273.0
579,1929.8638886068943,12555.777827530546,6092.171,6094.0757,6162.688114739979,6550.980724931911,,,2.0677996,6.236033,,380,103,175416,2022-07-23 17:54:03,456.905041338161,256.0
580,5952.667710581716,16557.18760161107,6049.8037,6094.0757,6289.6443560869075,6716.916610188503,,,-2.369305,6.236033,,380,103,175416,2022-07-23 17:53:36,622.840926594753,262.0
581,5652.378216263735,16258.05369030305,6051.3276,6094.0757,6317.9248807750855,6818.153863197613,,,0.57467484,6.236033,,380,103,175416,2022-07-23 17:53:38,724.0781796038627,273.0
582,444.15168392117664,11084.81819258476,6116.3647,6094.0757,6133.152870624057,6535.283049047589,,,-0.9364413,6.236033,,380,103,175416,2022-07-23 17:54:13,441.207365453839,258.0
583,1036.9002275960663,11671.134698580541,6108.287,6094.0757,6151.36283010702,6593.120621319224,,,0.025872048,6.236033,,380,103,175416,2022-07-23 17:54:09,499.0449377254736,264.0
584,5802.310610964,16407.40445942591,6050.7183,6094.0757,6317.1356399692495,6804.076302887467,,,-0.68603545,6.236033,,380,103,175416,2022-07-23 17:53:37,710.0006192937171,271.0
585,4012.1598904015273,14625.54973307569,6087.5034,6094.0757,6256.683989392287,6704.2104140548945,,,-0.4691578,6.236033,,380,103,175416,2022-07-23 17:53:49,610.1347304611445,265.0
586,4605.912323334216,15216.392324692415,6074.492,6094.0757,6355.057072108597,7001.385479414511,,,-0.843922,6.236033,,380,103,175416,2022-07-23 17:53:45,907.3097958207609,295.0
587,296.3911813170094,10938.79510549443,6113.831,6094.0757,6178.7511946226505,8509.64984666917,,,-1.3895988,6.236033,,380,103,175416,2022-07-23 17:54:14,2415.57416307542,548.0
588,1482.7372412573568,12112.568965258968,6097.9243,6094.0757,6157.6674749781005,6585.956897905747,,,0.21767932,6.236033,,380,103,175416,2022-07-23 17:54:06,491.8812143119967,262.0
589,5502.0359579848655,16108.375252660688,6055.271,6094.0757,6383.5416678603615,7016.36252890163,,,0.9575482,6.236033,,362,103,175416,2022-07-23 17:53:39,922.28684530788,293.0
590,3419.261331757036,14035.796224484173,6093.5615,6094.0757,6244.14910721109,6711.71400625559,,,-0.2698159,6.236033,,380,103,175416,2022-07-23 17:53:53,617.63832266184,268.0
591,4903.624676913215,15512.654825400608,6066.663,6094.0757,6350.040152209828,6963.134500441216,,,-0.639349,6.236033,,380,103,175416,2022-07-23 17:53:43,869.058816847466,290.0
592,2526.958311926768,13148.756960209503,6090.3037,6094.0757,6247.386148328353,6907.681933117928,,,0.3684906,6.236033,,380,103,175416,2022-07-23 17:53:59,813.6062495241777,297.0
593,3270.619296330324,13888.025897337438,6093.9424,6094.0757,6262.510695228967,6809.729479670523,,,-0.34898886,6.236033,,380,103,175416,2022-07-23 17:53:54,715.6537960767728,280.0
594,1334.1198507948636,11965.317294975475,6100.7817,6094.0757,6155.370751102347,6590.360609106211,,,0.88853705,6.236033,,380,103,175416,2022-07-23 17:54:07,496.2849255124611,263.0
595,3122.3902194798998,13740.601001613015,6094.2285,6094.0757,6245.399085826513,6759.484256475864,,,-0.6278486,6.236033,,380,103,175416,2022-07-23 17:53:55,665.4085728821137,275.0
596,1631.7793471902203,12260.273606796354,6095.409,6094.0757,6196.8481848171,6857.558532285422,,,0.5910111,6.236033,,380,103,175416,2022-07-23 17:54:05,763.4828486916722,297.0
597,592.3368930568612,11231.305905281539,6113.774,6094.0757,6137.266574747753,6559.278418281976,,,-0.5723766,6.236033,,380,103,175416,2022-07-23 17:54:12,465.202734688226,261.0
598,2973.74904007516,13592.868179833997,6092.571,6094.0757,6193.807168189928,6555.303722427416,,,-0.8420463,6.236033,,380,103,175416,2022-07-23 17:53:56,461.2280388336658,252.0
599,2676.0325749838553,13296.946277466153,6092.742,6094.0757,6227.32387087013,6761.4495148936185,,,-0.19973515,6.236033,,380,103,175416,2022-07-23 17:53:58,667.3738312998685,278.0
600,740.5221649604289,11377.837599146776,6111.011,6094.0757,6252.372279939136,8283.02165383086,,,-0.2532911,6.236033,,380,103,175416,2022-07-23 17:54:11,2188.9459702371096,503.0
601,1185.5100243166144,11818.206991426181,6104.3438,6094.0757,6158.035542079585,6639.59869256612,,,0.5669345,6.236033,,380,103,175416,2022-07-23 17:54:08,545.52300897237,270.0
602,3567.4916969348774,14183.25576019469,6093.0854,6094.0757,6218.99181721431,6593.644100919209,,,-0.18720888,6.236033,,380,103,175416,2022-07-23 17:53:52,499.56841732545945,254.0
603,0.03785927350484862,10645.937563365005,6113.3926,6094.0757,6113.403717609035,8498.295666724214,,,-2.1316905,6.236033,,381,103,175416,2022-07-23 17:54:16,2404.2199831304642,556.0
604,4308.624778043974,14920.608981117746,6082.0938,6094.0757,6239.536681787519,6627.32067787635,,,-1.0843213,6.236033,,380,103,175416,2022-07-23 17:53:47,533.2449942825997,256.0
605,32359.986892313278,6308.342087834279,6405.296,6411.4683,12213.065625352063,7537.47806595461,,,-26.775599,5.0375934,,383,112,183717,2022-07-23 18:37:06,1126.0098042358604,516.0
606,33270.659097916425,5304.179835668194,6388.0938,6411.4683,7655.780679576112,6590.1912285172,,,-22.53461,5.0375934,,438,112,183717,2022-07-23 18:37:14,178.72296679845022,292.0
607,32106.660545487022,6545.255148479058,6407.925,6411.4683,12474.183305718561,7644.588791550096,,,-27.113647,5.0375934,,380,112,183717,2022-07-23 18:37:04,1233.1205298313462,531.0
608,29209.656583195032,8640.440820465901,6409.487,6411.4683,10416.718033585585,7594.857750646444,,,-3.027156,5.0375934,,584,112,183717,2022-07-23 18:36:44,1183.3894889276944,449.0
609,31148.515964070546,7320.649056456431,6417.3735,6411.4683,10356.3988286364,7343.13492878987,,,-26.790363,5.0375934,,458,112,183717,2022-07-23 18:36:57,931.6666670711202,432.0
610,32482.988445602063,6187.642846242401,6404.0767,6411.4683,6903.725769934086,6499.256338789356,,,-26.629238,5.0375934,,428,112,183717,2022-07-23 18:37:07,87.78807707060605,256.0
611,29966.496575876976,8128.433675856838,6415.43,6411.4683,10242.804625992883,7453.6055893445655,,,-11.305908,5.0375934,,459,112,183717,2022-07-23 18:36:49,1042.1373276258155,434.0
612,29815.694420061525,8229.576930933063,6415.259,6411.4683,8793.24682101456,7071.621030183247,,,-8.982169,5.0375934,,380,112,183717,2022-07-23 18:36:48,660.1527684644971,358.5770140886307
613,31004.203463216898,7423.940070199564,6418.3447,6411.4683,10397.822031763457,7371.228487521149,,,-24.960226,5.0375934,,478,112,183717,2022-07-23 18:36:56,959.760225802399,435.0
614,33567.34398643718,4907.872039610542,6384.95,6411.4683,12430.598251553507,7268.884566261201,,,-18.368837,5.0375934,,380,112,183717,2022-07-23 18:37:17,857.4163045424511,517.0
615,32234.69372177843,6427.483398945894,6406.515,6411.4683,10543.927123758614,7231.502262146812,,,-26.948906,5.0375934,,445,112,183717,2022-07-23 18:37:05,820.0340004280624,435.0
616,32948.89504532698,5690.957283899666,6394.247,6411.4683,10456.971471414807,7095.968498467587,,,-26.481153,5.0375934,,430,112,183717,2022-07-23 18:37:11,684.5002367488369,427.0
617,31291.73903941537,7214.905213618636,6415.849,6411.4683,6936.669957726777,6535.934484136623,,,-28.10586,5.0375934,,456,112,183717,2022-07-23 18:36:58,124.46622241787281,258.0
618,31709.060091536252,6888.538890314514,6412.6685,6411.4683,7000.475521755987,6540.363957495542,,,-27.556929,5.0375934,,452,112,183717,2022-07-23 18:37:01,128.8956957767923,261.0
619,31432.895159000484,7108.241035156421,6415.43,6411.4683,7097.308019372855,6569.627478036987,,,-28.38721,5.0375934,,445,112,183717,2022-07-23 18:36:59,158.15921631823676,266.0
620,29361.676829657226,8536.078163598959,6410.8774,6411.4683,9716.265787417315,7371.828893517863,,,-3.9451861,5.0375934,,265,112,183717,2022-07-23 18:36:45,960.3606317991134,410.0
621,28904.810468302992,8853.879729954524,6403.3906,6411.4683,7869.580832123292,6852.496626919649,,,-1.442143,5.0375934,,380,112,183717,2022-07-23 18:36:42,441.0283652008993,312.7687518596649
622,30116.542470950833,8028.649076160288,6415.868,6411.4683,9901.266944445186,7345.0251188230595,,,-12.988152,5.0375934,,483,112,183717,2022-07-23 18:36:50,933.5568571043095,415.0
623,29664.694412752513,8330.619505764233,6414.154,6411.4683,7301.0608927961675,6663.216033244666,,,-6.8511243,5.0375934,,344,112,183717,2022-07-23 18:36:47,251.7477715259156,279.0
624,29057.22684180069,8746.462281944285,6407.0293,6411.4683,11732.076697494587,8009.911713325444,,,-2.2055984,5.0375934,,468,112,183717,2022-07-23 18:36:43,1598.443451606694,522.0
625,28291.477271205826,9298.705427057172,6390.284,6411.4683,7628.951485323916,6797.4061374017065,,,0.29565486,5.0375934,,380,112,183717,2022-07-23 18:36:38,385.9378756829565,301.85476022958755
626,33471.03529957675,5040.408214776818,6384.95,6411.4683,6857.543147123766,6456.11793810652,,,-19.93155,5.0375934,,445,112,183717,2022-07-23 18:37:16,44.64967638777034,254.0
627,33058.88834437635,5563.575164188018,6391.5034,6411.4683,10592.982483955617,7098.580823568926,,,-26.321121,5.0375934,,424,112,183717,2022-07-23 18:37:12,687.1125618501756,433.0
628,28137.01634204665,9413.64675043096,6387.122,6411.4683,12129.540871182893,8308.334800502314,,,0.16816641,5.0375934,,351,112,183717,2022-07-23 18:36:37,1896.8665387835645,555.0
629,30564.01478734296,7728.176727063785,6417.8687,6411.4683,10398.716304163227,7424.436323540624,,,-18.293924,5.0375934,,464,112,183717,2022-07-23 18:36:53,1012.9680618218736,438.0
630,30858.63299791949,7526.171148563799,6419.2593,6411.4683,9990.542091881853,7290.269482722704,,,-22.929895,5.0375934,,528,112,183717,2022-07-23 18:36:55,878.8012210039542,415.0
631,30266.39805108865,7928.777825443472,6418.383,6411.4683,10494.182997999987,7486.107565180697,,,-14.058395,5.0375934,,488,112,183717,2022-07-23 18:36:51,1074.6393034619468,445.0
632,28445.594419638426,9184.617136967563,6392.856,6411.4683,10187.550120131256,7618.099466499823,,,0.59907705,5.0375934,,232,112,183717,2022-07-23 18:36:39,1206.6312047810734,443.0
633,33166.23869451729,5434.89540853864,6389.808,6411.4683,12991.17834540762,7471.566298655977,,,-24.646309,5.0375934,,380,112,183717,2022-07-23 18:37:13,1060.0980369372273,547.0
634,31976.70447645734,6661.543971105086,6409.7344,6411.4683,7587.752997426971,6655.143441144227,,,-27.237322,5.0375934,,442,112,183717,2022-07-23 18:37:03,243.67517942547693,290.0
635,30711.71783542825,7628.0550746874815,6419.031,6411.4683,11601.474351246166,7706.223781616289,,,-20.73734,5.0375934,,282,112,183717,2022-07-23 18:36:54,1294.7555198975388,499.0
636,31844.03982648246,6775.972594079889,6411.087,6411.4683,10699.332714193843,7323.568135031799,,,-27.373768,5.0375934,,452,112,183717,2022-07-23 18:37:02,912.0998733130491,445.0
637,29513.35566608823,8432.795672501576,6412.516,6411.4683,12081.92942995822,8032.421441280699,,,-5.215283,5.0375934,,545,112,183717,2022-07-23 18:36:46,1620.9531795619487,536.0
638,32720.87259342861,5942.162431151348,6399.866,6411.4683,12107.20032643048,7436.327176683513,,,-26.376797,5.0375934,,380,112,183717,2022-07-23 18:37:09,1024.8589149647632,508.0
639,33372.28282747226,5173.400997277926,6385.6743,6411.4683,10626.97645519274,7043.162750878439,,,-21.153786,5.0375934,,452,112,183717,2022-07-23 18:37:15,631.6944891596886,433.0
640,28751.984905624482,8962.872102830117,6399.5044,6411.4683,10852.041459056154,7787.498426271337,,,-0.7325404,5.0375934,,569,112,183717,2022-07-23 18:36:41,1376.030164552587,477.0
641,30415.71776685004,7828.355322042701,6418.2876,6411.4683,10322.23521910567,7423.075543170486,,,-15.819241,5.0375934,,456,112,183717,2022-07-23 18:36:52,1011.6072814517356,435.0
642,28598.81563260122,9072.813894975076,6395.8853,6411.4683,10391.517470029807,7663.4735229032485,,,0.123774946,5.0375934,,243,112,183717,2022-07-23 18:36:40,1252.0052611844985,453.0
643,31572.160749083614,6999.2206136348295,6414.592,6411.4683,12718.602420973424,7812.127045270296,,,-27.976543,5.0375934,,380,112,183717,2022-07-23 18:37:00,1400.6587835515456,548.0
644,32836.23185325101,5817.124708723986,6397.1807,6411.4683,7088.770812537313,6519.7023579327615,,,-26.356941,5.0375934,,440,112,183717,2022-07-23 18:37:10,108.23409621401152,265.0
645,32603.30535247318,6065.38339082941,6401.924,6411.4683,6965.153925168008,6506.704154192521,,,-26.499426,5.0375934,,428,112,183717,2022-07-23 18:37:08,95.23589247377095,259.0
646,436.95504608482804,6366.813535195243,5046.059,5022.7803,5133.06485041955,6313.83324477066,,,0.16600752,4.690571,,262,98,173044,2022-07-23 17:30:05,1291.0529713331598,556.0
647,5506.460002683449,1299.5500564618226,5015.7886,5022.7803,6087.8607183155245,5268.798534990251,,,1.0768337,4.690571,,373,98,173044,2022-07-23 17:30:40,246.01826155275103,549.0
648,4928.272835006907,1878.0831793579894,5017.808,5022.7803,5687.250509775856,5272.920111746177,,,9.553628,4.690571,,335,98,173044,2022-07-23 17:30:36,250.1398383086771,456.0
649,4350.580942978223,2455.2011401017403,5019.1035,5022.7803,5532.973675957574,5309.10184515733,,,1.6678368,4.690571,,380,98,173044,2022-07-23 17:30:32,286.32157171983,428.0
650,5940.044929870146,865.5020645132538,5018.608,5022.7803,6201.408476946573,5190.949615257446,,,-0.3155967,4.690571,,328,98,173044,2022-07-23 17:30:43,168.16934181994566,556.0
651,1310.7634755604468,5493.149920632747,5026.8,5022.7803,5060.510602532494,5168.067583519912,,,-1.9565437,4.690571,,380,98,173044,2022-07-23 17:30:11,145.28731008241175,282.0
652,2182.0973071421918,4622.016210757893,5021.885,5022.7803,5044.859494463966,5070.549889753517,,,-2.341787,4.690571,,380,98,173044,2022-07-23 17:30:17,47.769616316017164,258.0
653,3628.435917150284,3176.5537180340425,5021.98,5022.7803,5618.190806171852,5543.940502849969,,,-0.05648232,4.690571,,370,98,173044,2022-07-23 17:30:27,521.1602294124687,501.0
654,5072.930205331871,1733.4539989028128,5017.9795,5022.7803,5768.069825456883,5274.290796930661,,,9.358236,4.690571,,397,98,173044,2022-07-23 17:30:37,251.5105234931607,475.0
655,3772.789754087416,3032.331939748509,5020.5513,5022.7803,5616.602697671914,5499.614824540319,,,-0.2363021,4.690571,,375,98,173044,2022-07-23 17:30:28,476.8345511028192,491.0
656,5651.101108091661,1154.755763173019,5015.7886,5022.7803,6087.40906102316,5234.761007798778,,,0.53430766,4.690571,,380,98,173044,2022-07-23 17:30:41,211.98073436127834,541.0
657,728.0982155043281,6075.717278869216,5038.744,5022.7803,5062.994987845792,5241.14129565958,,,0.74699026,4.690571,,390,98,173044,2022-07-23 17:30:07,218.36102222207955,294.0
658,6084.347782732402,721.0427363896171,5019.4653,5022.7803,6103.927597775312,5147.9826169816115,,,-0.8900532,4.690571,,259,98,173044,2022-07-23 17:30:44,125.2023435441115,523.0
659,1456.5247046870281,5347.415556475353,5025.6187,5022.7803,5052.012097594164,5122.532261569053,,,-2.2320435,4.690571,,380,98,173044,2022-07-23 17:30:12,99.75198813155293,270.0
